1000;1;1;3;4652.0;96.0;
1000;1;1;3;1600.0;78.0;
1000;1;1;3;1377.0;78.0;
1000;1;1;3;1541.0;78.0;
1000;1;1;3;3200.0;96.0;
1000;1;1;2;898.0;58.0;
1000;1;1;2;849.0;58.0;
1000;1;1;3;4004.0;92.0;
1000;1;1;3;4108.0;92.0;
1000;1;1;3;3589.0;92.0;
